X,Y,Id,hl_q30,hl_q90,icon_url
13.2738957771866,50.3737885146719,"0",276.81580000000,276.55380000000,./0.png
13.2732853063898,50.37318976483,"0",276.79541000000,276.54489000000,./0.png
13.2740080502789,50.373357045128,"0",275.52518000000,275.22986000000,./0.png
13.2743559102393,50.3732379767124,"0",275.11255000000,274.91666000000,./0.png
13.2747221059876,50.37349439922,"0",275.03687000000,274.72864000000,./0.png
