X,Y,Id,hl_q30,hl_q90,icon_url
13.2738957771866,50.3737885146719,"0",276.92834000000,276.60568000000,./0.png
13.2732853063898,50.37318976483,"0",276.97098000000,276.62686000000,./0.png
13.2743559102393,50.3732379767124,"0",274.98495000000,274.75763000000,./0.png
13.2741685168319,50.3735817112072,"0",275.65356000000,275.35150000000,./0.png
13.2743324034517,50.3734318711786,"0",275.28021000000,275.15048000000,./0.png
